Number,Year,Date,Source,Plant Height,Stem Diameter,Leaf Width,Leaf Length,NDVI,RVI,LNC,LNA,LAI,LDW,Photo Path,Sensor Path
L622,2025,20250514,2025,98.0,11.8,19.0,29.0,0.42,2.49,2.32,0.16,1.59,0.07,"images/511,611/1747218050_1747217463_4.jpg;images/511,611/1747268113_1747267864_4.jpg;images/511,611/1747289694_1747275064_4.jpg;images/511,611/1747289962_1747289464_4.jpg;images/511,611/1747296930_1747296664_4.jpg",../data.csv
L623,2025,20250514,2025,107.0,12.7,35.0,42.0,0.44,2.47,2.28,0.16,1.57,0.07,"images/511,611/1747218050_1747217463_4.jpg;images/511,611/1747268113_1747267864_4.jpg;images/511,611/1747289694_1747275064_4.jpg;images/511,611/1747289962_1747289464_4.jpg;images/511,611/1747296930_1747296664_4.jpg",../data.csv
L514,2025,20250514,2025,122.0,13.8,34.0,42.0,0.39,2.16,2.06,0.13,1.48,0.06,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L515,2025,20250514,2025,112.0,11.9,34.0,42.0,0.39,2.29,2.13,0.14,1.44,0.06,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L516,2025,20250514,2025,106.0,12.0,27.0,38.0,0.41,2.29,2.23,0.14,1.46,0.06,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L524,2025,20250514,2025,131.0,12.2,37.0,40.0,0.41,2.46,2.06,0.16,1.55,0.07,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L525,2025,20250514,2025,109.0,13.1,21.0,29.0,0.42,2.47,2.24,0.16,1.54,0.07,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L526,2025,20250514,2025,126.0,13.7,46.0,46.0,0.42,2.47,2.26,0.15,1.46,0.07,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L614,2025,20250514,2025,90.0,11.4,32.0,35.0,0.41,2.36,2.2,0.17,1.61,0.07,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L615,2025,20250514,2025,126.0,11.0,36.0,41.0,0.37,2.13,1.97,0.12,1.39,0.06,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L616,2025,20250514,2025,110.0,12.1,39.0,44.0,0.39,2.34,2.18,0.14,1.49,0.06,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L624,2025,20250514,2025,109.0,12.3,31.0,45.0,0.42,2.42,2.2,0.15,1.51,0.07,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L625,2025,20250514,2025,127.0,12.3,33.0,45.0,0.4,2.38,2.24,0.15,1.51,0.07,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L626,2025,20250514,2025,129.0,14.4,26.0,41.0,0.44,2.44,2.31,0.16,1.54,0.07,"images/514,614/1747189065_1747188707_5.jpg;images/514,614/1747210666_1747203107_5.jpg;images/514,614/1747211065_1747210304_5.jpg;images/514,614/1747217830_1747217504_5.jpg;images/514,614/1747268291_1747267901_5.jpg",../data.csv
L111,2025,20250515,2025,145.0,14.2,35.0,47.0,0.37,2.13,2.04,0.13,1.42,0.06,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L112,2025,20250515,2025,146.0,13.4,20.0,36.0,0.39,2.26,1.99,0.14,1.39,0.06,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L113,2025,20250515,2025,133.0,10.1,32.0,38.0,0.4,2.21,2.06,0.13,1.4,0.06,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L121,2025,20250515,2025,140.0,11.0,18.0,40.0,0.43,2.4,2.16,0.14,1.5,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L122,2025,20250515,2025,133.0,11.8,36.0,45.0,0.4,2.34,2.26,0.15,1.54,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L123,2025,20250515,2025,122.0,10.9,33.0,44.0,0.4,2.39,2.19,0.14,1.57,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L214,2025,20250515,2025,143.0,10.0,29.0,41.0,0.4,2.32,1.97,0.13,1.43,0.06,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L215,2025,20250515,2025,142.0,12.4,35.0,43.0,0.34,2.06,1.91,0.11,1.36,0.06,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L216,2025,20250515,2025,128.0,11.1,35.0,44.0,0.41,2.29,2.09,0.13,1.43,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L224,2025,20250515,2025,77.0,12.9,9.0,28.0,0.4,2.32,2.15,0.13,1.42,0.06,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L225,2025,20250515,2025,77.0,6.5,16.0,27.0,0.39,2.41,2.15,0.13,1.42,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L226,2025,20250515,2025,125.0,14.6,28.0,37.0,0.42,2.43,2.18,0.16,1.54,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L211,2025,20250515,2025,131.0,11.5,34.0,47.0,0.38,2.36,2.18,0.14,1.52,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L212,2025,20250515,2025,136.0,9.7,36.0,40.0,0.41,2.08,1.99,0.12,1.47,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L213,2025,20250515,2025,134.0,12.7,33.0,33.0,0.39,2.21,1.97,0.12,1.48,0.06,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L221,2025,20250515,2025,126.0,14.7,28.0,47.0,0.42,2.36,2.25,0.15,1.5,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L222,2025,20250515,2025,132.0,13.6,39.0,40.0,0.41,2.42,2.21,0.15,1.59,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L223,2025,20250515,2025,112.0,11.8,34.0,42.0,0.39,2.33,2.18,0.15,1.51,0.07,"images/111,211/1747304108_1747303864_4.jpg;images/111,211/1747376201_1747361464_4.jpg;images/111,211/1747376638_1747375928_4.jpg;images/111,211/1747383360_1747383064_4.jpg;images/111,211/1747390506_1747390264_4.jpg",../data.csv
L311,2025,20250515,2025,117.0,11.4,34.0,52.0,0.38,2.32,2.18,0.13,1.51,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L312,2025,20250515,2025,125.0,11.1,27.0,47.0,0.41,2.39,2.2,0.16,1.52,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L313,2025,20250515,2025,137.0,9.1,29.0,39.0,0.41,2.36,2.32,0.17,1.59,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L321,2025,20250515,2025,135.0,11.8,33.0,43.0,0.41,2.44,2.24,0.15,1.46,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L322,2025,20250515,2025,132.0,13.9,23.0,36.0,0.41,2.39,2.27,0.15,1.53,0.07,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
L323,2025,20250515,2025,124.0,12.4,28.0,35.0,0.39,2.33,2.09,0.14,1.47,0.06,"images/214,311/1747304201_1747303901_5.jpg;images/214,311/1747354614_1747354297_5.jpg;images/214,311/1747361955_1747361505_5.jpg;images/214,311/1747376246_1747375904_5.jpg;images/214,311/1747383482_1747383110_5.jpg",../data.csv
CK11,2025,20250515,2025,125.0,9.8,27.0,43.0,0.37,2.18,2.08,0.13,1.51,0.07,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
CK12,2025,20250515,2025,140.0,10.0,35.0,46.0,0.39,2.43,2.03,0.13,1.46,0.06,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
CK13,2025,20250515,2025,111.0,9.4,28.0,34.0,0.38,2.22,2.02,0.13,1.38,0.06,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
CK21,2025,20250515,2025,132.0,14.9,21.0,38.0,0.4,2.36,2.25,0.15,1.62,0.07,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
CK22,2025,20250515,2025,124.0,13.2,35.0,44.0,0.4,2.36,2.25,0.16,1.51,0.07,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
CK23,2025,20250515,2025,113.0,12.5,27.0,39.0,0.41,2.26,2.09,0.14,1.51,0.07,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
L411,2025,20250515,2025,131.0,11.3,30.0,41.0,0.37,2.06,1.94,0.11,1.34,0.06,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
L412,2025,20250515,2025,61.0,5.0,5.0,12.0,0.34,2.07,1.9,0.11,1.36,0.06,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
L413,2025,20250515,2025,134.0,10.3,25.0,39.0,0.37,2.14,1.91,0.12,1.38,0.06,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
L421,2025,20250515,2025,114.0,14.1,27.0,35.0,0.43,2.68,2.38,0.16,1.62,0.07,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
L422,2025,20250515,2025,111.0,12.2,24.0,47.0,0.43,2.52,2.38,0.16,1.61,0.07,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
L423,2025,20250515,2025,121.0,11.7,37.0,41.0,0.41,2.33,2.3,0.14,1.58,0.06,"images/11,411/1747289763_1747275232_6.jpg;images/11,411/1747290195_1747289549_6.jpg;images/11,411/1747297250_1747296750_6.jpg;images/11,411/1747304345_1747303931_6.jpg;images/11,411/1747354645_1747354315_6.jpg",../data.csv
L511,2025,20250515,2025,135.0,12.3,36.0,44.0,0.41,2.27,2.11,0.13,1.5,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L512,2025,20250515,2025,130.0,12.0,41.0,48.0,0.39,2.19,2.02,0.13,1.47,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L513,2025,20250515,2025,115.0,11.8,26.0,36.0,0.41,2.38,2.15,0.15,1.48,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L521,2025,20250515,2025,111.0,9.6,28.0,45.0,0.33,2.09,1.94,0.13,1.41,0.06,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L522,2025,20250515,2025,109.0,11.3,32.0,41.0,0.42,2.3,2.2,0.13,1.45,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L523,2025,20250515,2025,121.0,12.2,35.0,42.0,0.42,2.37,2.25,0.15,1.52,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L611,2025,20250515,2025,117.0,12.5,29.0,34.0,0.41,2.33,2.14,0.14,1.46,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L612,2025,20250515,2025,128.0,10.5,30.0,43.0,0.39,2.21,2.2,0.14,1.44,0.06,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L613,2025,20250515,2025,125.0,9.3,39.0,45.0,0.4,2.32,2.05,0.13,1.56,0.06,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L621,2025,20250515,2025,129.0,11.1,25.0,41.0,0.42,2.53,2.32,0.16,1.54,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L622,2025,20250515,2025,103.0,12.1,19.0,29.0,0.41,2.46,2.29,0.16,1.57,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L623,2025,20250515,2025,109.0,13.4,34.0,42.0,0.45,2.47,2.28,0.16,1.57,0.07,"images/511,611/1747304076_1747303864_4.jpg;images/511,611/1747354487_1747354264_4.jpg;images/511,611/1747361792_1747361464_4.jpg;images/511,611/1747376104_1747375864_4.jpg;images/511,611/1747383332_1747383063_4.jpg",../data.csv
L514,2025,20250515,2025,125.0,14.3,33.0,41.0,0.39,2.14,2.06,0.13,1.45,0.06,"images/514,614/1747275583_1747275192_5.jpg;images/514,614/1747290044_1747289507_5.jpg;images/514,614/1747297098_1747296708_5.jpg;images/514,614/1747304219_1747303896_5.jpg;images/514,614/1747354506_1747354277_5.jpg",../data.csv
L515,2025,20250515,2025,115.0,11.7,32.0,41.0,0.38,2.26,2.1,0.14,1.43,0.06,"images/514,614/1747275583_1747275192_5.jpg;images/514,614/1747290044_1747289507_5.jpg;images/514,614/1747297098_1747296708_5.jpg;images/514,614/1747304219_1747303896_5.jpg;images/514,614/1747354506_1747354277_5.jpg",../data.csv
L516,2025,20250515,2025,108.0,11.9,27.0,38.0,0.41,2.24,2.23,0.14,1.44,0.06,"images/514,614/1747275583_1747275192_5.jpg;images/514,614/1747290044_1747289507_5.jpg;images/514,614/1747297098_1747296708_5.jpg;images/514,614/1747304219_1747303896_5.jpg;images/514,614/1747354506_1747354277_5.jpg",../data.csv
L524,2025,20250515,2025,134.0,12.1,35.0,40.0,0.41,2.44,1.99,0.16,1.55,0.07,"images/514,614/1747275583_1747275192_5.jpg;images/514,614/1747290044_1747289507_5.jpg;images/514,614/1747297098_1747296708_5.jpg;images/514,614/1747304219_1747303896_5.jpg;images/514,614/1747354506_1747354277_5.jpg",../data.csv
L525,2025,20250515,2025,111.0,12.7,20.0,29.0,0.42,2.47,2.25,0.16,1.54,0.07,"images/514,614/1747275583_1747275192_5.jpg;images/514,614/1747290044_1747289507_5.jpg;images/514,614/1747297098_1747296708_5.jpg;images/514,614/1747304219_1747303896_5.jpg;images/514,614/1747354506_1747354277_5.jpg",../data.csv
L526,2025,20250515,2025,129.0,13.5,46.0,46.0,0.42,2.45,2.25,0.15,1.43,0.07,"images/514,614/1747275583_1747275192_5.jpg;images/514,614/1747290044_1747289507_5.jpg;images/514,614/1747297098_1747296708_5.jpg;images/514,614/1747304219_1747303896_5.jpg;images/514,614/1747354506_1747354277_5.jpg",../data.csv
